"序号","笔记ID","作者","作者主页","标题","点赞数","收藏数","评论数","分享数","发布时间","笔记描述","主题","笔记链接","图片链接","视频链接","cookie"
337,"6752d7310000000007038543","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","他们选择港科广的原因是…","30","9","","11","2024/12/06","11月30日，香港科技大学（广州）隆重举行了首届毕业🎓典礼。临别之际，笃学路1号编辑部采访了多位首届红鸟硕士毕业生🧑‍🎓 一起回顾他们这两年[飞机R][举手R][拍立得R]
	
#港科大广州[话题]# #毕业快乐[话题]#
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#毕业快乐""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6752d7310000000007038543?xsec_token=AB1vtez6olOo6CeW9l2IPFSkxyUHmxODmY0E-TvtJ8Wwg=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/a11d9bee8d8b0ac401cdc4cf18cb6f78/1040g2sg31b2j0e237i705p05ejjaajvhlmddc70!nd_dft_wgth_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e752d80725053901037003939b9dd592_259.mp4?sign=c6c9ecc64e2d58844d001804db939dee&t=6a013ece",""
338,"674ee139000000000800795f","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","参加港科广首届毕业典礼是什么体验？","41","4","1","14","2024/12/04","11月30日，香港科技大学（广州）隆重举行了首届毕业🎓典礼。参加港科广首届毕业典礼是什么体验[勾引R]？去片看看吧～[举手R][举手R][举手R]
	
作者：Friyal Fang @X.F.
	
#港科大广州[话题]# #港科广[话题]# #毕业典礼[话题]#
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#港科广"",""#毕业典礼""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/674ee139000000000800795f?xsec_token=ABOOc8TCZWWv9mKI83hp9r6LnH_qkAmPLddzTUY9la0eI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/824f1e0cea64e07037c6baa51202ec73/1040g2sg31aumt2vqni0g5p05ejjaajvh3ifcpo8!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e74edffe26892901037003938c23a3ab_259.mp4?sign=2bc96b50d13272212bbb300ddec91fd4&t=6a013ed1",""
339,"674ede880000000008005d62","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","抢先看！港科广首届毕业典礼回顾","30","2","","6","2024/12/03","11月30日，香港科技大学（广州）隆重举行了首届毕业典礼🎓，229名毕业生🧑‍🎓完成了学业，开启人生新篇章。[飞机R]
	
点击收看👆一起回顾那段“高光时刻”。[拍立得R]
#港科大广州[话题]# #毕业典礼[话题]# @港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#毕业典礼""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/674ede880000000008005d62?xsec_token=ABOOc8TCZWWv9mKI83hp9r6KmKyMJO0QiRgo3l1KOzpIg=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/90baa14f93d11080693dd9b22bd1d7f5/1040g2sg31aumt2vqni005p05ejjaajvhb8rp4b0!nd_dft_wgth_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e74edd9e26b51701037003938c182926_259.mp4?sign=ec5a69b795b1eafe5d196a27d76866f5&t=6a013ed2",""
340,"674ae0d00000000007031f4e","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","Free from constraints: 不设限！","35","3","","4","2024/12/01","在这个瞬息万变的时代，
你是否感到被日复一日的机械工作所束缚？
文科、理科的巨大鸿沟让人望而生畏
跨学科重新开始，这真的可以吗？
艺术还是技术，让人左右为难
代码到底会消灭艺术还是成就艺术？
	
在港科大（广州）
有这样一群人，找到了属于自己的答案…[举手R][举手R][举手R]
	
#港科大广州[话题]# #不给自己设限[话题]# #去创造无限可能[话题]# #毕业快乐[话题]#
	
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#不给自己设限"",""#去创造无限可能"",""#毕业快乐""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/674ae0d00000000007031f4e?xsec_token=ABUXNlPVwO1Dlwh7qk6TORlCUeTjG1xMtgd63LtxQ3wp4=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/3bd840b55d213458487552ab4d8cc640/1040g00831aqpu9kr6o305p05ejjaajvhu6e17gg!nd_dft_wgth_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e74adf2425020d01037003937c811394_259.mp4?sign=0f89bf75df12d7e1ce84580602e85834&t=6a013ed2",""
341,"674aded70000000007029553","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","定格高光时刻！首届港科广er毕业啦！","62","7","","11","2024/11/30","大学的时光或许会走远，
奋斗的青春却在记忆深处交叠。
过往种种，铸就今时模样
你的一切，港科广将永远珍藏，
前途似海，来日方长。
	
祝愿🎉
香港科技大学（广州）首届毕业生前程锦绣
毕业快乐！[飞机R][飞机R][飞机R][拍立得R][拍立得R][拍立得R]
	
#港科大广州[话题]# #硕士毕业[话题]# #毕业典礼[话题]#
	
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#硕士毕业"",""#毕业典礼""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/674aded70000000007029553?xsec_token=ABUXNlPVwO1Dlwh7qk6TORlE5Ps2HK44s0XAv-dJABxKA=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/99648e92299c5cb2ccedee8abcbee204/1040g00831aqt7tba7i5g5p05ejjaajvh2ma3k68!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/21438d68e004076d41725a72a04b9d6f/1040g00831aqpu9kr6o005p05ejjaajvh6c16kj0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/e821248ebc9d4c92ee7d732316132a64/1040g00831aqpu9kr6o0g5p05ejjaajvhgh6iqm0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/1721c31915ffd84fecb8a8d24899c40a/1040g00831aqpu9kr6o105p05ejjaajvh95i5qlg!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/19bcf9ae2205648c41679351de70e51b/1040g00831aqpu9kr6o1g5p05ejjaajvhq2sphpo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/1037388e26fca9d19b1aeb5a2b93f125/1040g00831aqpu9kr6o205p05ejjaajvhp8ctl7o!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/b6de29b9d54fb799cb9537c292cb3395/1040g00831aqpu9kr6o2g5p05ejjaajvhhnnqcsg!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/69827506f4687ca40a8fc84fcd3fdd9a/1040g00831aqt7tba7i3g5p05ejjaajvhj6d1pr0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/38695bfbc7878f27fe7b0f22a09ca6ed/1040g00831aqt7tba7i405p05ejjaajvhug77iko!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/9177f64a1d7554b3f641e6f22c21ffa8/1040g00831aqt7tba7i4g5p05ejjaajvhiekg1j0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/ee2c9571684373f00cd15b651d7469d0/1040g00831aqt7tba7i505p05ejjaajvh8nm49q0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/5d04bae6d2a3de3a5c0e006f345bcbbd/1040g00831aqt7tba7i605p05ejjaajvhsubcq6o!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/02abade0afd620b8d3d1e8b2bed2d861/1040g00831aqt7tba7i6g5p05ejjaajvh7u17fa8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/1a5995c8ce8ec22719ae2bca016a76cf/1040g2sg31aqtd46r6q705p05ejjaajvh0uspnbo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/e881921e83e42daafed83065a056c3cf/1040g2sg31aqtd46r6q7g5p05ejjaajvh1fgv45g!nd_dft_wgth_webp_3""]","",""
342,"6749b41a0000000007034bd4","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","毕业明信片Last｜愿你记住蓝色和橙色的岁月","12","","2","3","2024/11/29","建筑🏫：或许是校园中蓝色橙色最多的地方
	
线索[薯券R]：这里貌似是许多人第一个认识的具体地点。你在这里听过讲座，进行过路演，看过日落与列车，也伴着星光学习工作到深夜。（温馨提示：线索仅指向公共区域，请勿到私人位置寻找哦）
	
[开箱R]兑换全天开放！！[点赞R][向右R][合十R][okR][加油R][握手R][鼓掌R][耶R][抱拳R][勾引R][举手R]
⏰上午 0830-1130 体育馆毕业典礼现场
⏰下午 1230-1530 C2大屏幕前
	
[开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R]
	
[向右R]由公共事务处与学生记者团共同发起的校园明信片企划——“红鸟邮递局”，已将大家留下的浮光片影收纳成成集，完成了本套共 12 张的明信片设计，限量发行，送给你，再由你送给世界。
	
[向右R] 11月25日到30日，我们将于每一天晚上8时
在该推文的评论区和学校小红书账号，同步更新一些线索，如果你幸运地找到了它， 请根据上面的提示兑换限定版明信片。
	
[向右R] 兑换方式：找到有红火火印章以及“红鸟邮递局”logo的明信片，每人最多兑换一套哟[举手R]
	
#港科大广州[话题]# #毕业快乐[话题]# #毕业明信片[话题]#
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#毕业快乐"",""#毕业明信片""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6749b41a0000000007034bd4?xsec_token=ABDV_elKwosZsg64aoxvtaD8LK52NTsB6FtQTTfztyW_Y=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/d4674e084cf0c0d016a489821d982b95/1040g2sg31aplfblomu005p05ejjaajvhsjvp18g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/5340ac2d03a641639eeada42d21fb6d4/1040g2sg31aplfblomu105p05ejjaajvh9qks8po!nd_dft_wgth_webp_3""]","",""
343,"6748594f00000000070316ee","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","毕业明信片线索4️⃣｜秘密藏在最安静之处","15","1","16","10","2024/11/28","🏫建筑：或许是校园中最安静的地方
	
[薯券R]线索：过去的两年中，你有许许多多个奋斗的日夜，在此处静坐又思绪万千。这里或许有散落着这些记忆的碎片吗？（温馨提示：本次线索仅指向一二层，千万别去打扰到正在奋斗的人哦）
	
[开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R]
	
[向右R]由公共事务处与学生记者团共同发起的校园明信片企划——“红鸟邮递局”，已将大家留下的浮光片影收纳成成集，完成了本套共 12 张的明信片设计，限量发行，送给你，再由你送给世界。
	
[向右R] 11月25日到30日，我们将于每一天晚上8时
在该推文的评论区和学校小红书账号，同步更新一些线索，如果你幸运地找到了它， 请根据上面的提示兑换限定版明信片。
	
[向右R] 兑换方式：找到有红火火印章以及“红鸟邮递局”logo的明信片，于当天下午17:00-18:00前往C1-W-209会议室兑换，每人最多兑换一套哟[举手R]
	
#港科大广州[话题]# #毕业快乐[话题]# #毕业明信片[话题]#
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#毕业快乐"",""#毕业明信片""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/6748594f00000000070316ee?xsec_token=ABTtn-PmDpJ4Esn0Ae0MN8iDQ9IUDQxefdZuWvxthMMp4=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/195bdb7c48e96ff8ee862cb95a36f756/1040g2sg31ao9s6ge7ia05p05ejjaajvh1f80730!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/bd2f35699af51330b769cd3352cc3b99/1040g2sg31ao9s6ge7i9g5p05ejjaajvhcm4gago!nd_dft_wgth_webp_3""]","",""
344,"67484ef7000000000702bf27","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","收藏！专属于港科广er毕业照拍摄秘籍！","50","5","","27","2024/11/28","这个故事
从那年盛夏[火R]开始，在这个初冬❄️落下帷幕
那段匆匆岁月虽终将告别👋
但这段珍贵回忆将会留存[红色心形R]
定格的一张张毕业照📷
是人生中这则华丽篇章的最好见证🎓
	
由笃学路1号编辑部出品
献给专属于港科广er的毕业照拍摄秘籍
速速收藏，尽情定格你的美好青春……[举手R][举手R][举手R]
	
[打卡R]拍摄时间：上午7时-9时或下午4时-6时
日出/日落前后1小时室外光线最柔和，顺光拍摄，自带柔肤效果
	
[打卡R]拍摄地点：
室外推荐——港科大（广州）1号门、红鸟广场、空中花园、行政楼连廊、足球场、北区户外公园……
室内推荐——红鸟学创空间、Highbay、体育馆、乐器房、教室……
[打卡R]拍摄道具：红火火，书籍……
[打卡R]拍摄服装：白色内搭+毕业袍
[打卡R]拍照小Tips：主打阳光元气生命力，淡雅自然放松最相宜
[打卡R]温馨提示：毕业典礼相关的拍摄背景已在红鸟广场、C2活动中心和体育馆布置完毕，欢迎更多毕业生前往探索
	
摄影：黎橙、秦俊哲、黄俊楷、袁倚峰、黄敏锐、赵一鸣
拍摄支持：蔡一涵、邓玉祺、汪晨、魏万祯、张周逸、黄敏锐、周乐茵以及一众港科广er
	
#港科大广州[话题]# #毕业快乐[话题]# #毕业照拍照姿势[话题]#
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽@港科大广州｜社会枢纽","[""#港科大广州"",""#毕业快乐"",""#毕业照拍照姿势""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/67484ef7000000000702bf27?xsec_token=ABTtn-PmDpJ4Esn0Ae0MN8iP8Jhi4GF-42s4kwMjvkV5U=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/57c5982ea12ba262fdd20eb92cb028e4/1040g00831ao8g2ikmm0g5p05ejjaajvhmgrt790!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/0c36012b548d00afcdb84201d61aaa6d/1040g00831ao8g2ikmm105p05ejjaajvhcjp79fo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/276fe01b22f1864c45f0a6d77e1f6419/1040g00831ao8g2ikmm1g5p05ejjaajvh7fr8edg!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/9b047386c830ddc9a9dad79de6ffab1b/1040g00831ao8g2ikmm205p05ejjaajvhmretujg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/87e6dd75804d6d900a3c9a122d62d03e/1040g00831ao8g2ikmm2g5p05ejjaajvh8m7u09g!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/87f4787272b3f7274fb607f5009cd169/1040g00831ao8g2ikmm305p05ejjaajvhopn5p20!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/0c30ce2fefd019b162552fd59523ee52/1040g00831ao8g2ikmm3g5p05ejjaajvhoad2j80!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/7b8e39a4fb09033f89199106b66be64c/1040g00831ao8g2ikmm405p05ejjaajvh13is0og!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/fe0c5db8604dcd5a580e953aefac95ea/1040g00831ao8g2ikmm4g5p05ejjaajvhpqjboco!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/34e5e74daca7bb5280e1601a22fb4b45/1040g00831ao8g2ikmm505p05ejjaajvhomhttuo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/a6adf7bb241234be2970781d14be9884/1040g00831ao8g2ikmm5g5p05ejjaajvhfsnn1p8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/c6184fce0b87d956098182727469db66/1040g00831ao8g2ikmm605p05ejjaajvhfav1lg0!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/f6009a1a616e7b8e99e5bfe07da6ad64/1040g00831ao8g2ikmm6g5p05ejjaajvhi6r4du8!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/faae4ec9e8aec1bcf74b0cd66a51b849/1040g2sg31ao9s6ge7i705p05ejjaajvhd9ljin8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/47839e8bf838bf4d43ca33473e4a0c96/1040g2sg31ao9s6ge7i7g5p05ejjaajvhlaklf7g!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/211f65b16971d8295d0de5341f2e55d5/1040g2sg31ao9s6ge7i805p05ejjaajvh0n9c330!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/0e8487db80fd18754094d082e9d94fe6/1040g2sg31ao9s6ge7i8g5p05ejjaajvh9orelko!nd_dft_wlteh_webp_3""]","",""
345,"674843a6000000000703be32","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科广硕博士招生见面会来到成都、重庆站！","28","3","2","10","2024/11/28","香港科技大学（广州）将于12月3-6日在[向右R]成都、重庆举办硕博士招生师生见面会，[举手R]届时博导将亲临现场介绍招生信息及研究领域特色。
	
我们期待在成都与重庆与您相聚，共探科研学术未来。[拔草R][开箱R]
#港科大广州[话题]#  #硕博招生[话题]#
	
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#港科大广州"",""#硕博招生""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/674843a6000000000703be32?xsec_token=ABTtn-PmDpJ4Esn0Ae0MN8iGj0lP8UPXYiCA_TRqL0A9E=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/3b25242badc4044053d68571aac564fb/1040g00831ao8g2ikmm005p05ejjaajvh5c6tu5o!nd_dft_wlteh_webp_3""]","",""
346,"674707ac0000000007033a52","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","毕业明信片线索3️⃣｜总会有人正在沉淀","10","","","9","2024/11/27","🏫建筑：这里，总会有人正在沉淀
	
[拔草R]线索：你或许曾被那些有趣的标语吸引、在这里尝试了从未尝试过的项目，又或是，在科研之余找到了新的解压好方法。现在的你，有没有变得更健康呢？
#沉淀[话题]# #顶峰相见[话题]#
	
[开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R][开箱R]
	
[向右R]由公共事务处与学生记者团共同发起的校园明信片企划——“红鸟邮递局”，已将大家留下的浮光片影收纳成成集，完成了本套共 12 张的明信片设计，限量发行，送给你，再由你送给世界。
	
[向右R] 11月25日到30日，我们将于每一天晚上8时
在该推文的评论区和学校小红书账号，同步更新一些线索，如果你幸运地找到了它， 请根据上面的提示兑换限定版明信片。
	
[向右R] 兑换方式：找到有红火火印章以及“红鸟邮递局”logo的明信片，于当天下午17:00-18:00前往C1-W-209会议室兑换，每人最多兑换一套哟[举手R]
	
#港科大广州[话题]# #毕业快乐[话题]# #毕业明信片[话题]#
@港科广副校长(教学)办公室 @港科大广州丨功能枢纽 @港科大广州丨信息枢纽 @港科大广州系统枢纽 @港科大广州｜社会枢纽","[""#沉淀"",""#顶峰相见"",""#港科大广州"",""#毕业快乐"",""#毕业明信片""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/674707ac0000000007033a52?xsec_token=ABlNUclGOK7jxTUlQNJqiNUBDdH6fESVsA6F2-jjDvzvo=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072228/5e65ff4ec4aa6b00d83e102683ae7c26/1040g00831an1nnuk6q405p05ejjaajvhimsfkfo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072228/98f52675b64376a318511110cf4fc6f7/1040g00831an1nnuk6q4g5p05ejjaajvhj3llde8!nd_dft_wgth_webp_3""]","",""
